Timetable analysis for timetable: 'Thameslink Core Monday 29.06.2026' in conjunction with railway: 'Thameslink Core'
See user manual or on-screen help section 5.12 for detailed information.


Arrival & pass analysis: an asterisk means that the number of same approach code arrivals and passes is equal to or greater than the number of platforms.
If the total number of arrivals and passes at the same time exceeds the number of platforms the 'Trains present at location analysis' will show an asterisk.

Location,Number of,Number of,Services arriving within 1 minute with their arrival times and approach codes
,Platforms,Trains

Blackfriars,4,2,9J08 (Repeat 29),21:06,A,9O17 (Repeat 28),21:05,B
Blackfriars,4,2,9O10 (Repeat 29),21:08,A,9S57 (Repeat 1),21:08,B
Blackfriars,4,2,9P63,21:10,A,9T00 (Repeat 29),21:11,B
Blackfriars,4,2,9S56 (Repeat 1),21:21,A,9V19 (Repeat 28),21:20,B
Blackfriars,4,2,9J01 (Repeat 31),21:23,A,9V10 (Repeat 30),21:23,B
Blackfriars,4,2,9T01 (Repeat 32),21:28,A,9Y60,21:29,B
Blackfriars,4,2,9J08 (Repeat 30),21:36,A,9O17 (Repeat 29),21:35,B
Blackfriars,4,2,9P65,21:40,A,9T00 (Repeat 30),21:41,B
Blackfriars,4,2,9J01 (Repeat 32),21:53,A,9V10 (Repeat 31),21:53,B
Blackfriars,4,2,9T01 (Repeat 33),21:58,A,9Y62,21:59,B
Blackfriars,4,2,9J08 (Repeat 31),22:06,A,9O17 (Repeat 30),22:05,B
Blackfriars,4,2,9P67,22:10,A,9T00 (Repeat 31),22:11,B
Blackfriars,4,2,9S56 (Repeat 2),22:21,A,9V19 (Repeat 30),22:20,B
Blackfriars,4,2,9T01 (Repeat 34),22:28,A,9Y64,22:29,B
Blackfriars,4,2,9J08 (Repeat 32),22:36,A,9O17 (Repeat 31),22:35,B
Blackfriars,4,2,9P69,22:40,A,9T00 (Repeat 32),22:41,B
Blackfriars,4,2,9T01 (Repeat 35),22:58,A,9Y66,22:59,B
Blackfriars,4,2,9P71,23:10,A,9T00 (Repeat 33),23:11,B
Blackfriars,4,2,9Y68,23:29,A,9Z80,23:28,A
Blackfriars,4,2,9W16 (First service),24:05,A,9Z84,24:04,A
Blackfriars,4,2,9N17,24:06,A,9W16 (First service),24:05,B
Blackfriars,4,2,9N19,24:31,A,9W19,24:31,A
City Thameslink,2,2,9N13,04:38,A,9W12,04:37,B
City Thameslink,2,2,9P99,05:36,A,9R00,05:35,B
City Thameslink,2,2,9J01 (First service),05:50,A,9K00 (Repeat 1),05:51,B
City Thameslink,2,2,9O13,06:03,A,9R02,06:03,B
City Thameslink,2,2,9K03 (Repeat 1),06:23,A,9S00 (First service),06:23,B
City Thameslink,2,2,9T01 (Repeat 2),06:25,A,9V10 (First service),06:25,B
City Thameslink,2,2,9J08 (First service),06:38,A,9P03 (Repeat 1),06:38,B
City Thameslink,2,2,9L81,06:40,A,9O10 (First service),06:40,B
City Thameslink,2,2,9J01 (Repeat 2),06:50,A,9K06 (First service),06:51,B
City Thameslink,2,2,9K07 (First service),06:53,A,9S00 (Repeat 1),06:53,B
City Thameslink,2,2,9T01 (Repeat 3),06:55,A,9V10 (Repeat 1),06:55,B
City Thameslink,2,2,9P04 (First service),07:05,A,9S01 (Repeat 2),07:05,B
City Thameslink,2,2,9T00 (Repeat 1),07:13,A,9Y09 (First service),07:13,B
City Thameslink,2,2,9J01 (Repeat 3),07:20,A,9K06 (Repeat 1),07:21,B
City Thameslink,2,2,9K07 (Repeat 1),07:23,A,9S00 (Repeat 2),07:23,B
City Thameslink,2,2,9T01 (Repeat 4),07:25,A,9V10 (Repeat 2),07:25,B
City Thameslink,2,2,9R85 (First service),07:30,A,9Y76 (Repeat 1),07:30,B
City Thameslink,2,2,9P04 (Repeat 1),07:35,A,9S01 (Repeat 3),07:35,B
City Thameslink,2,2,9T00 (Repeat 2),07:43,A,9Y09 (Repeat 1),07:43,B
City Thameslink,2,2,9L04 (First service),07:48,A,9V19 (Repeat 1),07:48,B
City Thameslink,2,2,9J01 (Repeat 4),07:50,A,9K80,07:50,B
City Thameslink,2,2,9K11 (First service),07:53,A,9S00 (Repeat 3),07:53,B
City Thameslink,2,2,9T01 (Repeat 5),07:55,A,9V10 (Repeat 3),07:55,B
City Thameslink,2,2,9L87,08:00,A,9Y76 (Repeat 2),08:00,B
City Thameslink,2,2,9P04 (Repeat 2),08:05,A,9S01 (Repeat 4),08:05,B
City Thameslink,2,2,9J08 (Repeat 3),08:08,A,9P11 (First service),08:08,B
City Thameslink,2,2,9O10 (Repeat 3),08:10,A,9R05 (First service),08:10,B
City Thameslink,2,2,9T00 (Repeat 3),08:13,A,9Y09 (Repeat 2),08:13,B
City Thameslink,2,2,9L04 (Repeat 1),08:18,A,9V19 (Repeat 2),08:18,B
City Thameslink,2,2,9J01 (Repeat 5),08:20,A,9K12 (First service),08:21,B
City Thameslink,2,2,9K12 (First service),08:21,A,9K13,08:22,B
City Thameslink,2,2,9K13,08:22,A,9S00 (Repeat 4),08:23,B
City Thameslink,2,2,9T01 (Repeat 6),08:25,A,9V10 (Repeat 4),08:25,B
City Thameslink,2,2,9R85 (Repeat 1),08:30,A,9Y76 (Repeat 3),08:30,B
City Thameslink,2,2,9P04 (Repeat 3),08:35,A,9S01 (Repeat 5),08:35,B
City Thameslink,2,2,9J08 (Repeat 4),08:38,A,9P11 (Repeat 1),08:38,B
City Thameslink,2,2,9O10 (Repeat 4),08:40,A,9R05 (Repeat 1),08:40,B
City Thameslink,2,2,9T00 (Repeat 4),08:43,A,9Y09 (Repeat 3),08:43,B
City Thameslink,2,2,9L04 (Repeat 2),08:48,A,9V19 (Repeat 3),08:48,B
