Railway: Thameslink Core; Timetable: Thameslink Core Monday 29.06.2026;  Start time: 04:00

Arrives at Farringdon,06:42,07:12,07:42,08:12,08:42,09:12,09:42,10:12,10:42,11:12,11:42,12:12,12:42,13:12,13:42,14:12,14:42,15:12,15:42,16:12,16:42,17:12,17:42,18:12,18:42,19:12,19:42,20:12,20:42,21:12,21:42
Departs from Farringdon,06:43,07:13,07:43,08:13,08:43,09:13,09:43,10:13,10:43,11:13,11:43,12:13,12:43,13:13,13:43,14:13,14:43,15:13,15:43,16:13,16:43,17:13,17:43,18:13,18:43,19:13,19:43,20:13,20:43,21:13,21:43
Passes Kings Cross TL (Closed),06:46,07:16,07:46,08:16,08:46,09:16,09:46,10:16,10:46,11:16,11:46,12:16,12:46,13:16,13:46,14:16,14:46,15:16,15:46,16:16,16:46,17:16,17:46,18:16,18:46,19:16,19:46,20:16,20:46,21:16,21:46
Arrives at St. Pancras,06:47,07:17,07:47,08:17,08:47,09:17,09:47,10:17,10:47,11:17,11:47,12:17,12:47,13:17,13:47,14:17,14:47,15:17,15:47,16:17,16:47,17:17,17:47,18:17,18:47,19:17,19:47,20:17,20:47,21:17,21:47
Departs from St. Pancras,06:48,07:18,07:48,08:18,08:48,09:18,09:48,10:18,10:48,11:18,11:48,12:18,12:48,13:18,13:48,14:18,14:48,15:18,15:48,16:18,16:48,17:18,17:48,18:18,18:48,19:18,19:48,20:18,20:48,21:18,21:48
Arrives at Kentish Town,06:52,07:22,07:52,08:22,08:52,09:22,09:52,10:22,10:52,11:22,11:52,12:22,12:52,13:22,13:52,14:22,14:52,15:22,15:52,16:22,16:52,17:22,17:52,18:22,18:52,19:22,19:52,20:22,20:52,21:22,21:52
Departs from Kentish Town,06:53,07:23,07:53,08:23,08:53,09:23,09:53,10:23,10:53,11:23,11:53,12:23,12:53,13:23,13:53,14:23,14:53,15:23,15:53,16:23,16:53,17:23,17:53,18:23,18:53,19:23,19:53,20:23,20:53,21:23,21:53
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,06:54,07:24,07:54,08:24,08:54,09:24,09:54,10:24,10:54,11:24,11:54,12:24,12:54,13:24,13:54,14:24,14:54,15:24,15:54,16:24,16:54,17:24,17:54,18:24,18:54,19:24,19:54,20:24,20:54,21:24,21:54


Luton - Rainham (Kent) [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P11,9P13,9P15,9P17,9P19,9P21,9P23,9P25,9P27,9P29,9P31,9P33,9P35,9P37,9P39,9P41,9P43,9P45,9P47,9P49,9P51,9P53,9P55,9P57,9P59

Enters at T/F West Hampstead TL,07:54,08:24,08:54,09:24,09:54,10:24,10:54,11:24,11:54,12:24,12:54,13:24,13:54,14:24,14:54,15:24,15:54,16:24,16:54,17:24,17:54,18:24,18:54,19:24,19:54
Passes Kentish Town,07:55,08:25,08:55,09:25,09:55,10:25,10:55,11:25,11:55,12:25,12:55,13:25,13:55,14:25,14:55,15:25,15:55,16:25,16:55,17:25,17:55,18:25,18:55,19:25,19:55
Arrives at St. Pancras,08:01,08:31,09:01,09:31,10:01,10:31,11:01,11:31,12:01,12:31,13:01,13:31,14:01,14:31,15:01,15:31,16:01,16:31,17:01,17:31,18:01,18:31,19:01,19:31,20:01
Departs from St. Pancras,08:02,08:32,09:02,09:32,10:02,10:32,11:02,11:32,12:02,12:32,13:02,13:32,14:02,14:32,15:02,15:32,16:02,16:32,17:02,17:32,18:02,18:32,19:02,19:32,20:02
Passes Kings Cross TL (Closed),08:03,08:33,09:03,09:33,10:03,10:33,11:03,11:33,12:03,12:33,13:03,13:33,14:03,14:33,15:03,15:33,16:03,16:33,17:03,17:33,18:03,18:33,19:03,19:33,20:03
Arrives at Farringdon,08:06,08:36,09:06,09:36,10:06,10:36,11:06,11:36,12:06,12:36,13:06,13:36,14:06,14:36,15:06,15:36,16:06,16:36,17:06,17:36,18:06,18:36,19:06,19:36,20:06
Departs from Farringdon,08:07,08:37,09:07,09:37,10:07,10:37,11:07,11:37,12:07,12:37,13:07,13:37,14:07,14:37,15:07,15:37,16:07,16:37,17:07,17:37,18:07,18:37,19:07,19:37,20:07
Arrives at City Thameslink,08:08,08:38,09:08,09:38,10:08,10:38,11:08,11:38,12:08,12:38,13:08,13:38,14:08,14:38,15:08,15:38,16:08,16:38,17:08,17:38,18:08,18:38,19:08,19:38,20:08
Departs from City Thameslink,08:09,08:39,09:09,09:39,10:09,10:39,11:09,11:39,12:09,12:39,13:09,13:39,14:09,14:39,15:09,15:39,16:09,16:39,17:09,17:39,18:09,18:39,19:09,19:39,20:09
Arrives at Blackfriars,08:10,08:40,09:10,09:40,10:10,10:40,11:10,11:40,12:10,12:40,13:10,13:40,14:10,14:40,15:10,15:40,16:10,16:40,17:10,17:40,18:10,18:40,19:10,19:40,20:10
Departs from Blackfriars,08:11,08:41,09:11,09:41,10:11,10:41,11:11,11:41,12:11,12:41,13:11,13:41,14:11,14:41,15:11,15:41,16:11,16:41,17:11,17:41,18:11,18:41,19:11,19:41,20:11
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,08:14,08:44,09:14,09:44,10:14,10:44,11:14,11:44,12:14,12:44,13:14,13:44,14:14,14:44,15:14,15:44,16:14,16:44,17:14,17:44,18:14,18:44,19:14,19:44,20:14


Rainham (Kent) - Luton [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P04,9P06,9P08,9P10,9P12,9P14,9P16,9P18,9P20,9P22,9P24,9P26,9P28,9P30,9P32,9P34,9P36,9P38,9P40,9P42,9P44,9P46,9P48,9P50

Enters at T/F London Bridge,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30
Arrives at Blackfriars,07:03,07:33,08:03,08:33,09:03,09:33,10:03,10:33,11:03,11:33,12:03,12:33,13:03,13:33,14:03,14:33,15:03,15:33,16:03,16:33,17:03,17:33,18:03,18:33
Departs from Blackfriars,07:04,07:34,08:04,08:34,09:04,09:34,10:04,10:34,11:04,11:34,12:04,12:34,13:04,13:34,14:04,14:34,15:04,15:34,16:04,16:34,17:04,17:34,18:04,18:34
Arrives at City Thameslink,07:05,07:35,08:05,08:35,09:05,09:35,10:05,10:35,11:05,11:35,12:05,12:35,13:05,13:35,14:05,14:35,15:05,15:35,16:05,16:35,17:05,17:35,18:05,18:35
Departs from City Thameslink,07:06,07:36,08:06,08:36,09:06,09:36,10:06,10:36,11:06,11:36,12:06,12:36,13:06,13:36,14:06,14:36,15:06,15:36,16:06,16:36,17:06,17:36,18:06,18:36
Arrives at Farringdon,07:08,07:38,08:08,08:38,09:08,09:38,10:08,10:38,11:08,11:38,12:08,12:38,13:08,13:38,14:08,14:38,15:08,15:38,16:08,16:38,17:08,17:38,18:08,18:38
Departs from Farringdon,07:09,07:39,08:09,08:39,09:09,09:39,10:09,10:39,11:09,11:39,12:09,12:39,13:09,13:39,14:09,14:39,15:09,15:39,16:09,16:39,17:09,17:39,18:09,18:39
Passes Kings Cross TL (Closed),07:11,07:41,08:11,08:41,09:11,09:41,10:11,10:41,11:11,11:41,12:11,12:41,13:11,13:41,14:11,14:41,15:11,15:41,16:11,16:41,17:11,17:41,18:11,18:41
Arrives at St. Pancras,07:12,07:42,08:12,08:42,09:12,09:42,10:12,10:42,11:12,11:42,12:12,12:42,13:12,13:42,14:12,14:42,15:12,15:42,16:12,16:42,17:12,17:42,18:12,18:42
Departs from St. Pancras,07:13,07:43,08:13,08:43,09:13,09:43,10:13,10:43,11:13,11:43,12:13,12:43,13:13,13:43,14:13,14:43,15:13,15:43,16:13,16:43,17:13,17:43,18:13,18:43
Passes Kentish Town,07:17,07:47,08:17,08:47,09:17,09:47,10:17,10:47,11:17,11:47,12:17,12:47,13:17,13:47,14:17,14:47,15:17,15:47,16:17,16:47,17:17,17:47,18:17,18:47
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,07:18,07:48,08:18,08:48,09:18,09:48,10:18,10:48,11:18,11:48,12:18,12:48,13:18,13:48,14:18,14:48,15:18,15:48,16:18,16:48,17:18,17:48,18:18,18:48


Cricklewood Sidings - Sutton via E&C P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5V10

Enters at T/F West Hampstead TL,04:49
Passes Kentish Town,04:50
Passes St. Pancras,04:55
Arrives at Farringdon,04:59
Departs from Farringdon,05:00
Passes City Thameslink,05:02
Arrives at Blackfriars,05:03
Departs from Blackfriars,05:04
Passes Elephant & Castle,05:07
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,05:09


Cricklewood Sidings - Blackfriars P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5J01

Enters at T/F West Hampstead TL,04:53
Passes Kentish Town,04:54
Passes St. Pancras,04:59
Arrives at Farringdon,05:02
Departs from Farringdon,05:03
Passes City Thameslink,05:04
Arrives at Blackfriars,05:06
At Blackfriars forms new service,9Y01 at 05:06


Bellingham Siding - Blackfriars P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5Y03

Enters at T/F Loughborough Junction,05:33
Passes Elephant & Castle,05:35
Arrives at Blackfriars,05:38
Changes direction at Blackfriars,05:40
At Blackfriars forms new service,9Y03 at 05:42


Sevenoaks - Blackfriars P4 via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5Y71

Enters at T/F Loughborough Junction,24:34
Passes Elephant & Castle,24:36
Arrives at Blackfriars,24:42
Changes direction at Blackfriars,24:44
Terminates at Blackfriars,24:44


Cricklewood Sidings - St. Pancras TL [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,5L03

Enters at T/F West Hampstead TL,05:46
Passes Kentish Town,05:47
Arrives at St. Pancras,05:52
At St. Pancras forms new service,9L03 at 05:54


Welwyn GC CSD - South Croydon via E&C P4 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,5W81

Enters at T/F Finsbury Park,12:14
Passes St. Pancras,12:17
Passes Kings Cross TL (Closed),12:18
Arrives at Farringdon,12:21
Departs from Farringdon,12:22
Arrives at City Thameslink,12:23
Departs from City Thameslink,12:24
Arrives at Blackfriars,12:25
Departs from Blackfriars,12:26
Passes Elephant & Castle,12:29
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,12:31


South Croydon - Welwyn GC CSD [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,5W82

Enters at T/F Loughborough Junction,13:52
Passes Elephant & Castle,13:54
Arrives at Blackfriars,13:58
Departs from Blackfriars,13:59
Arrives at City Thameslink,14:00
Departs from City Thameslink,14:01
Arrives at Farringdon,14:03
Departs from Farringdon,14:04
Passes Kings Cross TL (Closed),14:06
Arrives at St. Pancras,14:07
Departs from St. Pancras,14:08
Exits railway at T/F Finsbury Park,
allowable exit element(s): 30-6 ,14:12


Cricklewood Sidings - Kentish Town P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5O13

Enters at T/F West Hampstead TL,05:49
Arrives at Kentish Town,05:51
At Kentish Town forms new service,9O13 at 05:51


Cricklewood Sidings - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,3K45

Enters at T/F West Hampstead TL,15:44
Arrives at Kentish Town,15:46
At Kentish Town forms new service,9K45 at 15:48


Orpington - Blackfriars P4 via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5Z98

Enters at T/F Loughborough Junction,11:06
Passes Elephant & Castle,11:08
Arrives at Blackfriars,11:11
Changes direction at Blackfriars,11:12
At Blackfriars forms new service,5Z99 at 11:14


Blackfriars - Orpington via E&C P2 [TL] - Class 700/0
,5Z99

New service at Blackfriars from,5Z98 at 11:14
Departs from Blackfriars,11:20
Passes Elephant & Castle,11:22
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,11:24


Orpington - Cricklewood Sidings v. E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5Y85

Enters at T/F Loughborough Junction,20:35
Arrives at Elephant & Castle,20:37
Departs from Elephant & Castle,20:42
Arrives at Blackfriars,20:45
Departs from Blackfriars,20:47
Arrives at City Thameslink,20:48
Departs from City Thameslink,20:49
Passes Farringdon,20:50
Passes St. Pancras,20:54
Passes Kentish Town,20:58
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,20:59


Victoria - Blackfriars via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5K01

Enters at T/F Loughborough Junction,05:07
Passes Elephant & Castle,05:09
Arrives at Blackfriars,05:13
Changes direction at Blackfriars,05:15
At Blackfriars forms new service,9K01 at 05:16


Blackfriars - Bellingham Siding v. E&C P2 [TL] - Class 700/0
,5K86

New service at Blackfriars from,9K86 at 19:22
Departs from Blackfriars,19:26
Passes Elephant & Castle,19:28
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,19:30


Peterborough - Three Bridges [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,5J29

Enters at T/F Finsbury Park,13:28
Passes St. Pancras,13:32
Passes Kings Cross TL (Closed),13:33
Passes Farringdon,13:36
Passes City Thameslink,13:38
Passes Blackfriars,13:41
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,13:43


Cricklewood Sidings - Kentish Town P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5J33

Enters at T/F West Hampstead TL,11:30
Arrives at Kentish Town,11:32
Changes direction at Kentish Town,11:33
At Kentish Town forms new service,5J34 at 11:34


Kentish Town - Cricklewood Sidings [TL] - Class 700/0
,5J34

New service at Kentish Town from,5J33 at 11:34
Departs from Kentish Town,11:59
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,12:00


Cricklewood Sidings - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,5J36

Enters at T/F West Hampstead TL,13:31
Arrives at Kentish Town,13:33
Changes direction at Kentish Town,13:34
At Kentish Town forms new service,5J37 at 13:35


Kentish Town - Cricklewood Sidings [TL] - Class 700/0
,5J37

New service at Kentish Town from,5J36 at 13:35
Departs from Kentish Town,13:43
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,13:44


Elephant & Castle - Bellingham Siding [TL] - Class 700/0
,5K14

New service at Elephant & Castle from,9K13 at 08:32
Departs from Elephant & Castle,08:34
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,08:36


Elephant & Castle - Bellingham Siding [TL] - Class 700/0
,5K17

New service at Elephant & Castle from,9K17 at 09:32
Departs from Elephant & Castle,09:34
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,09:36


Blackfriars - Cricklewood Sidings [TL] - Class 700/0
,5J80

New service at Blackfriars from,9Z80 at 23:30
Departs from Blackfriars,23:32
Arrives at City Thameslink,23:33
Departs from City Thameslink,23:34
Passes Farringdon,23:35
Passes Kings Cross TL (Closed),23:37
Passes St. Pancras,23:38
Passes Kentish Town,23:42
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,23:43


Blackfriars - Cricklewood Sidings [TL] - Class 700/1
,5Z86

New service at Blackfriars from,9Z85 at 23:56
Departs from Blackfriars,23:59
Arrives at City Thameslink,24:01
Departs from City Thameslink,24:02
Passes Farringdon,24:04
Passes Kings Cross TL (Closed),24:06
Passes St. Pancras,24:07
Passes Kentish Town,24:13
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,24:14


TBD TL UP TMD - Blackfriars P4 via E&C P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,5W76

Enters at T/F Loughborough Junction,15:07
Passes Elephant & Castle,15:09
Arrives at Blackfriars,15:14
Changes direction at Blackfriars,15:16
At Blackfriars forms new service,5W77 at 15:18


Blackfriars - TBD TL UP TMD via E&C P2 [TL] - Class 700/0
,5W77

New service at Blackfriars from,5W76 at 15:18
Departs from Blackfriars,15:43
Passes Elephant & Castle,15:45
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,15:49


Blackfriars - Cricklewood Sidings [TL] - Class 700/0
,5V84

New service at Blackfriars from,9Z84 at 24:06
Departs from Blackfriars,24:08
Arrives at City Thameslink,24:09
Departs from City Thameslink,24:10
Passes Farringdon,24:11
Passes Kings Cross TL (Closed),24:13
Passes St. Pancras,24:14
Passes Kentish Town,24:20
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,24:21


Hornsey EMUD - TBD TL UP TMD via E&C P4 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3W47

Enters at T/F Finsbury Park,04:32
Passes St. Pancras,04:35
Passes Kings Cross TL (Closed),04:36
Arrives at Farringdon,04:38
Departs from Farringdon,04:39
Passes City Thameslink,04:41
Passes Blackfriars,04:42
Passes Elephant & Castle,04:45
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,04:47


Cricklewood Sidings - TBD TL UP TMD [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3T83

Enters at T/F West Hampstead TL,09:00
Passes Kentish Town,09:01
Arrives at St. Pancras,09:09
Departs from St. Pancras,09:10
Passes Kings Cross TL (Closed),09:11
Arrives at Farringdon,09:13
Departs from Farringdon,09:14
Arrives at City Thameslink,09:15
Departs from City Thameslink,09:16
Arrives at Blackfriars,09:18
Departs from Blackfriars,09:19
Exits railway at T/F London Bridge,
allowable exit element(s): 78-22 ,09:21


TBD TL UP TMD - CRI Sdgs via KTN P3 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3M20

Enters at T/F London Bridge,09:55
Arrives at Blackfriars,10:00
Departs from Blackfriars,10:01
Arrives at City Thameslink,10:02
Departs from City Thameslink,10:03
Passes Farringdon,10:06
Passes Kings Cross TL (Closed),10:10
Passes St. Pancras,10:11
Arrives at Kentish Town,10:15
Departs from Kentish Town,10:28
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,10:29


Hornsey EMUD - TBD TL UP TMD [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3T43

Enters at T/F Finsbury Park,11:05
Passes St. Pancras,11:09
Passes Kings Cross TL (Closed),11:11
Arrives at Farringdon,11:12
Departs from Farringdon,11:13
Passes City Thameslink,11:14
Arrives at Blackfriars,11:15
Departs from Blackfriars,11:16
Exits railway at T/F London Bridge,
allowable exit element(s): 78-22 ,11:19


TBD TL UP TMD - Hornsey EMUD [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3E44

Enters at T/F London Bridge,14:58
Arrives at Blackfriars,15:01
Departs from Blackfriars,15:02
Arrives at City Thameslink,15:03
Departs from City Thameslink,15:04
Passes Farringdon,15:07
Passes Kings Cross TL (Closed),15:10
Passes St. Pancras,15:11
Exits railway at T/F Finsbury Park,
allowable exit element(s): 30-6 ,15:13


CRI Sdgs - Herne Hill Sdg via E&C P2 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3O31

Enters at T/F West Hampstead TL,19:09
Passes Kentish Town,19:10
Arrives at St. Pancras,19:16
Departs from St. Pancras,19:17
Passes Kings Cross TL (Closed),19:18
Arrives at Farringdon,19:21
Departs from Farringdon,19:22
Arrives at City Thameslink,19:23
Departs from City Thameslink,19:24
Arrives at Blackfriars,19:25
Departs from Blackfriars,19:26
Passes Elephant & Castle,19:31
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,19:33


Herne Hill Sdgs - Hornsey EMUD via E&C P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3E32

Enters at T/F Loughborough Junction,19:55
Passes Elephant & Castle,19:57
Passes Blackfriars,20:01
Arrives at City Thameslink,20:02
Departs from City Thameslink,20:03
Passes Farringdon,20:06
Passes Kings Cross TL (Closed),20:10
Passes St. Pancras,20:11
Exits railway at T/F Finsbury Park,
allowable exit element(s): 30-6 ,20:13


TBD TL UP TMD - CRI Sdgs [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3M84

Enters at T/F London Bridge,20:55
Arrives at Blackfriars,21:01
Departs from Blackfriars,21:02
Arrives at City Thameslink,21:03
Departs from City Thameslink,21:04
Passes Farringdon,21:06
Passes Kings Cross TL (Closed),21:10
Passes St. Pancras,21:11
Passes Kentish Town,21:15
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,21:16


TBD TL UP TMD - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3M01

Enters at T/F London Bridge,21:55
Passes Blackfriars,22:01
Arrives at City Thameslink,22:02
Departs from City Thameslink,22:03
Passes Farringdon,22:04
Passes Kings Cross TL (Closed),22:07
Passes St. Pancras,22:08
Passes Kentish Town,22:13
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,22:14


TBD TL UP TMD - Hornsey EMUD [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3E46

Enters at T/F London Bridge,22:48
Passes Blackfriars,22:51
Arrives at City Thameslink,22:52
Departs from City Thameslink,22:53
Passes Farringdon,22:55
Passes Kings Cross TL (Closed),22:57
Passes St. Pancras,22:58
Exits railway at T/F Finsbury Park,
allowable exit element(s): 30-6 ,23:00


Bedford - TBD TL UP TMD via E&C P4 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,3T02

Enters at T/F West Hampstead TL,24:28
Passes Kentish Town,24:29
Passes St. Pancras,24:32
Passes Kings Cross TL (Closed),24:33
Arrives at Farringdon,24:35
Departs from Farringdon,24:36
Passes City Thameslink,24:37
Arrives at Blackfriars,24:38
Departs from Blackfriars,24:39
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,24:41


Brighton - West Hampstead TL via E&C P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9W16,9W18,9W20

Enters at T/F Loughborough Junction,23:58,24:28,24:58
Passes Elephant & Castle,24:01,24:31,25:01
Arrives at Blackfriars,24:05,24:35,25:05
Departs from Blackfriars,24:06,24:36,25:06
Arrives at City Thameslink,24:07,24:37,25:07
Departs from City Thameslink,24:08,24:38,25:08
Arrives at Farringdon,24:10,24:40,25:10
Departs from Farringdon,24:11,24:41,25:11
Passes Kings Cross TL (Closed),24:14,24:44,25:14
Arrives at St. Pancras,24:15,24:45,25:15
Departs from St. Pancras,24:16,24:46,25:16
Arrives at Kentish Town,24:20,24:50,25:20
Departs from Kentish Town,24:21,24:51,25:21
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,24:22,24:52,25:22


Brighton - West Hampstead TL via E&C P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9W00

Enters at T/F Loughborough Junction,25:30
Passes Elephant & Castle,25:32
Arrives at Blackfriars,25:35
Departs from Blackfriars,25:36
Arrives at City Thameslink,25:37
Departs from City Thameslink,25:38
Passes Farringdon,25:40
Passes Kings Cross TL (Closed),25:42
Arrives at St. Pancras,25:43
Departs from St. Pancras,25:44
Arrives at Kentish Town,25:48
Departs from Kentish Town,25:49
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,25:50


Three Bridges - W. Hampstead TL v. E&C P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9W04

Enters at T/F Loughborough Junction,26:30
Passes Elephant & Castle,26:32
Arrives at Blackfriars,26:35
Departs from Blackfriars,26:36
Arrives at City Thameslink,26:37
Departs from City Thameslink,26:38
Passes Farringdon,26:40
Passes Kings Cross TL (Closed),26:42
Arrives at St. Pancras,26:43
Departs from St. Pancras,26:44
Arrives at Kentish Town,26:48
Departs from Kentish Town,26:49
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,26:50


Rainham (Kent) - West Hampstead TL [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P82,9P84

Enters at T/F London Bridge,18:59,19:29
Arrives at Blackfriars,19:03,19:33
Departs from Blackfriars,19:04,19:34
Arrives at City Thameslink,19:05,19:35
Departs from City Thameslink,19:06,19:36
Arrives at Farringdon,19:08,19:38
Departs from Farringdon,19:09,19:39
Passes Kings Cross TL (Closed),19:11,19:41
Arrives at St. Pancras,19:12,19:42
Departs from St. Pancras,19:13,19:43
Passes Kentish Town,19:17,19:47
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,19:18,19:48


East Grinstead - West Hampstead TL [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9L66

Enters at T/F London Bridge,19:42
Arrives at Blackfriars,19:46
Departs from Blackfriars,19:47
Arrives at City Thameslink,19:48
Departs from City Thameslink,19:49
Arrives at Farringdon,19:51
Departs from Farringdon,19:52
Passes Kings Cross TL (Closed),19:54
Arrives at St. Pancras,19:55
Departs from St. Pancras,19:56
Passes Kentish Town,20:00
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,20:01


Rainham (Kent) - West Hampstead TL [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P86,9P88

Enters at T/F London Bridge,22:59,23:29
Arrives at Blackfriars,23:03,23:33
Departs from Blackfriars,23:04,23:34
Arrives at City Thameslink,23:05,23:35
Departs from City Thameslink,23:06,23:36
Arrives at Farringdon,23:08,23:38
Departs from Farringdon,23:09,23:39
Passes Kings Cross TL (Closed),23:11,23:41
Arrives at St. Pancras,23:12,23:42
Departs from St. Pancras,23:13,23:43
Passes Kentish Town,23:17,23:47
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,23:18,23:48


W. Hampstead TL - Three Bridges v. E&C P4 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9W19

Enters at T/F West Hampstead TL,24:15
Arrives at Kentish Town,24:16
Departs from Kentish Town,24:17
Arrives at St. Pancras,24:21
Departs from St. Pancras,24:22
Passes Kings Cross TL (Closed),24:23
Passes Farringdon,24:25
Passes City Thameslink,24:29
Arrives at Blackfriars,24:31
Departs from Blackfriars,24:32
Passes Elephant & Castle,24:34
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,24:36


West Hampstead TL - Brighton via E&C P4 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9W21

